rain,temp,wdsp,target,stopID_4,stopID_27,stopID_28,stopID_29,stopID_37,stopID_38,stopID_39,stopID_40,stopID_90,stopID_91,stopID_115,stopID_129,stopID_130,stopID_131,stopID_136,stopID_137,stopID_138,stopID_141,stopID_142,stopID_143,stopID_146,stopID_147,stopID_148,stopID_149,stopID_150,stopID_164,stopID_165,stopID_166,stopID_167,stopID_168,stopID_169,stopID_184,stopID_185,stopID_186,stopID_187,stopID_188,stopID_189,stopID_190,stopID_191,stopID_193,stopID_194,stopID_195,stopID_196,stopID_197,stopID_198,stopID_199,stopID_200,stopID_201,stopID_263,stopID_277,stopID_281,stopID_319,stopID_336,stopID_819,stopID_1090,stopID_1278,stopID_1282,stopID_1284,stopID_1285,stopID_1286,stopID_1288,stopID_1289,stopID_1290,stopID_1291,stopID_1344,stopID_1345,stopID_1347,stopID_1348,stopID_1349,stopID_1350,stopID_1352,stopID_1353,stopID_1355,stopID_1357,stopID_1359,stopID_2389,stopID_2390,stopID_2391,stopID_2392,stopID_2393,stopID_2394,stopID_2413,stopID_2414,stopID_2415,stopID_2416,stopID_2417,stopID_2418,stopID_2419,stopID_2431,stopID_2432,stopID_2433,stopID_2434,stopID_2435,stopID_2436,stopID_2437,stopID_2438,stopID_2439,stopID_2440,stopID_2441,stopID_2442,stopID_2443,stopID_2444,stopID_2445,stopID_2446,stopID_2452,stopID_2453,stopID_2454,stopID_2455,stopID_2456,stopID_2457,stopID_2458,stopID_2459,stopID_2460,stopID_2461,stopID_2462,stopID_2463,stopID_4369,stopID_4376,stopID_4377,stopID_4392,stopID_4456,stopID_4479,stopID_4680,stopID_4788,stopID_4890,stopID_6219,stopID_6228,stopID_6229,stopID_6230,stopID_6273,stopID_7131,stopID_7132,stopID_7458,progrnumber_1,progrnumber_2,progrnumber_3,progrnumber_4,progrnumber_5,progrnumber_6,progrnumber_7,progrnumber_8,progrnumber_9,progrnumber_10,progrnumber_11,progrnumber_12,progrnumber_13,progrnumber_14,progrnumber_15,progrnumber_16,progrnumber_17,progrnumber_18,progrnumber_19,progrnumber_20,progrnumber_21,progrnumber_22,progrnumber_23,progrnumber_24,progrnumber_25,progrnumber_26,progrnumber_27,progrnumber_28,progrnumber_29,progrnumber_30,progrnumber_31,progrnumber_32,progrnumber_33,progrnumber_34,progrnumber_35,progrnumber_36,progrnumber_37,progrnumber_38,progrnumber_39,progrnumber_40,progrnumber_41,progrnumber_42,progrnumber_43,progrnumber_44,progrnumber_45,progrnumber_46,progrnumber_47,progrnumber_48,progrnumber_49,progrnumber_50,progrnumber_51,progrnumber_52,progrnumber_53,progrnumber_54,progrnumber_55,progrnumber_56,progrnumber_57,progrnumber_58,progrnumber_59,progrnumber_60,progrnumber_61,progrnumber_62,progrnumber_63,progrnumber_64,progrnumber_65,progrnumber_66,progrnumber_67,progrnumber_68,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,hour_0,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,route_start_stop_4392,route_start_stop_7132,route_end_stop_4,route_end_stop_277,route_end_stop_4392,route_end_stop_7131
0.0,14.4,5.0,4688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
